,Sex,Age,Sad - Patient response 1,Sad - Patient response 2,Sad - Patient response 3,Sad - Was this caused by a specific event/s?,Sad - Was this caused by a recent or distant event (or events)?,Sad - Have you recently attempted protocol 6 and found this reignited unmanageable emotions as a result of old events?,Sad - Have you recently attempted protocol 11 and found this reignited unmanageable emotions as a result of old events?,Sad - Thank you. Now I will ask some questions to understand your situation.,Sad - Have you strongly felt or expressed any of the following emotions towards someone:,Sad - Do you believe that you should be the saviour of someone else?,"Sad - Do you see yourself as the victim, blaming someone else for how negative you feel?",Sad - Do you feel that you are trying to control someone?,Sad - Are you always blaming and accusing yourself for when something goes wrong?,"Sad - In previous conversations, have you considered other viewpoints presented?",Sad - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Angry - Patient response 1,Angry - Patient response 2,Angry - Patient response 3,Angry - Was this caused by a specific event/s?,Angry - Was this caused by a recent or distant event (or events)?,Angry - Have you recently attempted protocol 6 and found this reignited unmanageable emotions as a result of old events?,Angry - Have you recently attempted protocol 11 and found this reignited unmanageable emotions as a result of old events?,Angry - Thank you. Now I will ask some questions to understand your situation.,Angry - Have you strongly felt or expressed any of the following emotions towards someone:,Angry - Do you believe that you should be the saviour of someone else?,"Angry - Do you see yourself as the victim, blaming someone else for how negative you feel?",Angry - Do you feel that you are trying to control someone?,Angry - Are you always blaming and accusing yourself for when something goes wrong?,"Angry - In previous conversations, have you considered other viewpoints presented?",Angry - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Anxious - Patient response 1,Anxious - Patient response 2,Anxious - Patient response 3,Anxious - Was this caused by a specific event/s?,Anxious - Was this caused by a recent or distant event (or events)?,Anxious - Have you recently attempted protocol 6 and found this reignited unmanageable emotions as a result of old events?,Anxious - Have you recently attempted protocol 11 and found this reignited unmanageable emotions as a result of old events?,Anxious - Thank you. Now I will ask some questions to understand your situation.,Anxious - Have you strongly felt or expressed any of the following emotions towards someone:,Anxious - Do you believe that you should be the saviour of someone else?,"Anxious - Do you see yourself as the victim, blaming someone else for how negative you feel?",Anxious - Do you feel that you are trying to control someone?,Anxious - Are you always blaming and accusing yourself for when something goes wrong?,"Anxious - In previous conversations, have you considered other viewpoints presented?",Anxious - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Happy - Patient response 1,Happy - Patient response 2,Happy - Patient response 3,Happy - That's Good! Let me recommend a protocol you can attempt.,Loving - Patient response 1,Loving - Patient response 2,Loving - Patient response 3,Loving - That's Good! Let me recommend a protocol you can attempt.,Insecure - Patient response 1,Insecure - Patient response 2,Insecure - Patient response 3,Insecure - Was this caused by a specific event/s?,Insecure - Was this caused by a recent or distant event (or events)?,Insecure - Have you recently attempted protocol 6 and found this reignited unmanageable emotions as a result of old events?,Insecure - Have you recently attempted protocol 11 and found this reignited unmanageable emotions as a result of old events?,Insecure - Thank you. Now I will ask some questions to understand your situation.,Insecure - Have you strongly felt or expressed any of the following emotions towards someone:,Insecure - Do you believe that you should be the saviour of someone else?,"Insecure - Do you see yourself as the victim, blaming someone else for how negative you feel?",Insecure - Do you feel that you are trying to control someone?,Insecure - Are you always blaming and accusing yourself for when something goes wrong?,"Insecure - In previous conversations, have you considered other viewpoints presented?",Insecure - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Disgusted - Patient response 1,Disgusted - Patient response 2,Disgusted - Patient response 3,Disgusted - Was this caused by a specific event/s?,Disgusted - Was this caused by a recent or distant event (or events)?,Disgusted - Have you recently attempted protocol 6 and found this reignited unmanageable emotions as a result of old events?,Disgusted - Have you recently attempted protocol 11 and found this reignited unmanageable emotions as a result of old events?,Disgusted - Thank you. Now I will ask some questions to understand your situation.,Disgusted - Have you strongly felt or expressed any of the following emotions towards someone:,Disgusted - Do you believe that you should be the saviour of someone else?,"Disgusted - Do you see yourself as the victim, blaming someone else for how negative you feel?",Disgusted - Do you feel that you are trying to control someone?,Disgusted - Are you always blaming and accusing yourself for when something goes wrong?,"Disgusted - In previous conversations, have you considered other viewpoints presented?",Disgusted - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Disappointed - Patient response 1,Disappointed - Patient response 2,Disappointed - Patient response 3,Disappointed - Was this caused by a specific event/s?,Disappointed - Was this caused by a recent or distant event (or events)?,Disappointed - Have you recently attempted protocol 6 and found this reignited unmanageable emotions as a result of old events?,Disappointed - Have you recently attempted protocol 11 and found this reignited unmanageable emotions as a result of old events?,Disappointed - Thank you. Now I will ask some questions to understand your situation.,Disappointed - Have you strongly felt or expressed any of the following emotions towards someone:,Disappointed - Do you believe that you should be the saviour of someone else?,"Disappointed - Do you see yourself as the victim, blaming someone else for how negative you feel?",Disappointed - Do you feel that you are trying to control someone?,Disappointed - Are you always blaming and accusing yourself for when something goes wrong?,"Disappointed - In previous conversations, have you considered other viewpoints presented?",Disappointed - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Ashamed - Patient response 1,Ashamed - Patient response 2,Ashamed - Patient response 3,Ashamed - Was this caused by a specific event/s?,Ashamed - Was this caused by a recent or distant event (or events)?,Ashamed - Have you recently attempted protocol 6 and found this reignited unmanageable emotions as a result of old events?,Ashamed - Have you recently attempted protocol 11 and found this reignited unmanageable emotions as a result of old events?,Ashamed - Thank you. Now I will ask some questions to understand your situation.,Ashamed - Have you strongly felt or expressed any of the following emotions towards someone:,Ashamed - Do you believe that you should be the saviour of someone else?,"Ashamed - Do you see yourself as the victim, blaming someone else for how negative you feel?",Ashamed - Do you feel that you are trying to control someone?,Ashamed - Are you always blaming and accusing yourself for when something goes wrong?,"Ashamed - In previous conversations, have you considered other viewpoints presented?",Ashamed - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Guilty - Patient response 1,Guilty - Patient response 2,Guilty - Patient response 3,Guilty - Was this caused by a specific event/s?,Guilty - Was this caused by a recent or distant event (or events)?,Guilty - Have you recently attempted protocol 6 and found this reignited unmanageable emotions as a result of old events?,Guilty - Have you recently attempted protocol 11 and found this reignited unmanageable emotions as a result of old events?,Guilty - Thank you. Now I will ask some questions to understand your situation.,Guilty - Have you strongly felt or expressed any of the following emotions towards someone:,Guilty - Do you believe that you should be the saviour of someone else?,"Guilty - Do you see yourself as the victim, blaming someone else for how negative you feel?",Guilty - Do you feel that you are trying to control someone?,Guilty - Are you always blaming and accusing yourself for when something goes wrong?,"Guilty - In previous conversations, have you considered other viewpoints presented?",Guilty - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Envious - Patient response 1,Envious - Patient response 2,Envious - Patient response 3,Envious - Was this caused by a specific event/s?,Envious - Was this caused by a recent or distant event (or events)?,Envious - Have you recently attempted protocol 6 and found this reignited unmanageable emotions as a result of old events?,Envious - Have you recently attempted protocol 11 and found this reignited unmanageable emotions as a result of old events?,Envious - Thank you. Now I will ask some questions to understand your situation.,Envious - Have you strongly felt or expressed any of the following emotions towards someone:,Envious - Do you believe that you should be the saviour of someone else?,"Envious - Do you see yourself as the victim, blaming someone else for how negative you feel?",Envious - Do you feel that you are trying to control someone?,Envious - Are you always blaming and accusing yourself for when something goes wrong?,"Envious - In previous conversations, have you considered other viewpoints presented?",Envious - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Jealous - Patient response 1,Jealous - Patient response 2,Jealous - Patient response 3,Jealous - Was this caused by a specific event/s?,Jealous - Was this caused by a recent or distant event (or events)?,Jealous - Have you recently attempted protocol 6 and found this reignited unmanageable emotions as a result of old events?,Jealous - Have you recently attempted protocol 11 and found this reignited unmanageable emotions as a result of old events?,Jealous - Thank you. Now I will ask some questions to understand your situation.,Jealous - Have you strongly felt or expressed any of the following emotions towards someone:,Jealous - Do you believe that you should be the saviour of someone else?,"Jealous - Do you see yourself as the victim, blaming someone else for how negative you feel?",Jealous - Do you feel that you are trying to control someone?,Jealous - Are you always blaming and accusing yourself for when something goes wrong?,"Jealous - In previous conversations, have you considered other viewpoints presented?",Jealous - Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,All emotions - From what you have said I believe you are feeling {}. Is this correct?,All emotions - I am sorry. Please select from the emotions below the one that best reflects what you are feeling:,All emotions - Thank you for taking part. See you soon,"All emotions - Here are my recommendations, please select the protocol that you would like to attempt","All emotions - Please try to go through this protocol now. When you finish, press 'continue'",All emotions - Do you feel better or worse after having taken this protocol?,All emotions - Would you like to attempt another protocol? (Patient feels better),All emotions - Would you like to attempt another protocol? (Patient feels worse)
361,Female,30-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A bit unwell really. I found out my colleague got a promotion and I didn't.,,I saw this woman with this new Gucci handbag! If only I could buy it!,I wonder if you could help me understand if there was something specific causing this.,I wonder if you could tell me if the event was recent or distant?,And did you attempt protocol 6? Did you find it reignited difficult emotions from a past event?,And did you attempt protocol 11? Did you find it reignited difficult emotions from a past event?,This sounds like a tough situation to be in. Let's explore it together a bit more.,Would you say any of these emotions describe what you have been feeling lately?,Do you tend to be protective of others? As if you want to be a saviour?,Do you tend to see yourself usually hard done by?,Is there a chance you may be attempting to control someone on this occasion?,How often do you find yourself blaming yourself whenever things go wrong?,Have you tried to consider some alternative perspectives?,Are things a little too tough for you now in your personal life?,A bit neglected to be honest. Have you thought about me at all?,I am not sure what more she has than me!,Do you still love me?,I wonder if you could help me understand if there was something specific causing this.,I wonder if you could tell me if the event was recent or distant?,And did you attempt protocol 6? Did you find it reignited difficult emotions from a past event?,And did you attempt protocol 11? Did you find it reignited difficult emotions from a past event?,This sounds like a tough situation to be in. Let's explore it together a bit more.,Would you say any of these emotions describe what you have been feeling lately?,Do you tend to be protective of others? As if you want to be a saviour?,Do you tend to see yourself usually hard done by?,Is there a chance you may be attempting to control someone on this occasion?,How often do you find yourself blaming yourself whenever things go wrong?,Have you tried to consider some alternative perspectives?,Are things a little too tough for you now in your personal life?,,,,,,,,
362,Male,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I am not feeling alright, my friend bought a new house","I'm not fine, My colleage got a promotion that I also wanted","I am not alright, my colleague finished her car installment and I wish that was me","We will help you, but to do that I need to also ask, was this caused by a specific event/s?","If I may ask, was this caused by a recent or distant event (or events)?","I understand your feelings, may I ask if you have recently attempted protocol 6 and found this reignited unmanageable emotions as a result of old events?","I understand your feelings, may I ask if you have recently attempted protocol 11 and found this reignited unmanageable emotions as a result of old events?","Thank you for letting me know and I totally understand your frustration. In order to help you, we will begin by asking some questions to understand your situation better. ","Sometimes we cannot control our feelings, may I ask, have you strongly felt or expressed any of the following emotions towards someone: ","Because you have a big heart, do you believe that you should be the saviour of someone else?","Thank you for that information, sometimes I have experinced this as well. Do you see yourself as the victim, blaming someone else for how negative you feel?",Do you perhaps feel that you are trying to control someone because of what happened to you?,"Because of what happpened, which is uderstandable, are you always blaming and accusing yourself for when something goes wrong?","I understand and what you are saying makes sense. In previous conversations, have you considered other viewpoints presented?",Doesn't this happen because maybe you are undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"I am not alright, I saw my boss similing when talking to my co-worker",Today I saw my ex holding hands with someone else,"I am not fine, my partner is loved more by our dog","We will help you, but to do that I need to also ask, was this caused by a specific event/s?","If I may ask, was this caused by a recent or distant event (or events)?","I understand your feelings, may I ask if you have recently attempted protocol 6 and found this reignited unmanageable emotions as a result of old events?","I understand your feelings, may I ask if you have recently attempted protocol 11 and found this reignited unmanageable emotions as a result of old events?","Thank you for letting me know and I totally understand your frustration. In order to help you, we will begin by asking some questions to understand your situation better. ","Sometimes we cannot control our feelings, may I ask, have you strongly felt or expressed any of the following emotions towards someone: ","Because you have a big heart, do you believe that you should be the saviour of someone else?","Thank you for that information, sometimes I have experinced this as well. Do you see yourself as the victim, blaming someone else for how negative you feel?",Do you perhaps feel that you are trying to control someone because of what happened to you?,"Because of what happpened, which is uderstandable, are you always blaming and accusing yourself for when something goes wrong?","I understand and what you are saying makes sense. In previous conversations, have you considered other viewpoints presented?",Doesn't this happen because maybe you are undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,,,,,,,,
363,Female,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I am feeling a bit down, I saw a girl from my junior class today and she lost so much weight while I am still struggling","My colleague got promoted today, that made me feel awful because I thought the promotion was mine",Not good at all. Mike threw a birthday party that was bigger than mine and people showed up in numbers,Are you fine with sharing if this was influenced by a specific event?,Are these feelings influenced by a recent event or distant event?,How did protocol 6 make you feel if you have attempted it? Did you remember negative emotions as a result of past events?,How did protocol 11 make you feel if you have attempted it? Did you remember negative emotions as a result of past events?,"Thank you for trusting me with this, May I ask you some questions in order to understand the situation better?","You are a strong for going through all this, have you ever expressed these emotions towards someone?",Is there a need for you to be someone else's saviour?,Does it feel like there is someone who is responsible for all of these negative emotions?,Have you ever felt as if you are controlling?,"Are you always this hard on yourself, putting the blame on yourself even when you are not responsible?",,Is there more to how you are feeling right now? Is everything okay with your personal relationships?,"My girlfriend is still talking to her ex and she says it is nothing to worry about, but I know she still loves her",I'm feeling sad. I was the only girl in my friend group who didn't receive a valentines day gift from my boyfriend.,Unpleasant. My mom wants to by a car for my brother while she couldn't even help me pay rent.,Are you fine with sharing if this was influenced by a specific event?,Are these feelings influenced by a recent event or distant event?,How did protocol 6 make you feel if you have attempted it? Did you remember negative emotions as a result of past events?,How did protocol 11 make you feel if you have attempted it? Did you remember negative emotions as a result of past events?,"Thank you for trusting me with this, May I ask you some questions in order to understand the situation better?","You are a strong for going through all this, have you ever expressed these emotions towards someone?",Is there a need for you to be someone else's saviour?,Does it feel like there is someone who is responsible for all of these negative emotions?,Have you ever felt as if you are controlling?,"Are you always this hard on yourself, putting the blame on yourself even when you are not responsible?",,Is there more to how you are feeling right now? Is everything okay with your personal relationships?,,,,,,,,
364,Male,50-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I'm tired of not having the things that other people have,I look at other people and think how come their lives are so much better than mine,Everyone else seems to be enjoying themselves and I'm not,Are you thinking that something specific has caused this?,And was this event recent or something that happened in the past?,,,I hear what you're saying. Would you mind if I asked some questions about this.,I'm going to mention a few words. See which ones describe what you're feeling.,Do you always have to be the hero?,Is there somebody making you feel this way? Do you feel a victim of that person?,Does it ever seem as if you're trying to shape somebody's life to what you want?,Do you always blame yourself for every little thing that goes wrong?,Do you take into account the feelings and points of view of others?,"Are you having a rough time in your personal life, e.g. with friends and family?",I met a girl I really like but it kills me that she's dating someone else,My girlfriend broke up with me without any explanation and started dating someone else,I get really uptight when I see my girlfriend chatting with other men,Are you thinking that something specific has caused this?,And was this event recent or something that happened in the past?,,,I hear what you're saying. Would you mind if I asked some questions about this.,I'm going to mention a few words. See which ones describe what you're feeling.,Do you always have to be the hero?,Is there somebody making you feel this way? Do you feel a victim of that person?,Does it ever seem as if you're trying to shape somebody's life to what you want?,Do you always blame yourself for every little thing that goes wrong?,Do you take into account the feelings and points of view of others?,"Are you having a rough time in your personal life, e.g. with friends and family?",,,,,,,,
365,Female,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am upset because my friend was carrying around the bag I wanted but couldn't buy because I couldn't afford it.,I am annoyed because my friend got a higher mark on the test than me.,I am upset because my sister is prettier than me.,Do you feel like this was caused by a specific situation?,Did this triggering event occur recently or a long time ago?,,,"Thank you for confiding in me, would you be okay if I asked you a few questions?",Have you expressed any of these inner feelings to anyone?,Do you feel like you have to save some person?,Do you feel like the its someone else who's at fault for your feelings?,Do you feel like no one is listening or doing what you want them to do?,Do you always feel like its your fault when something goes wrong?,Have you tired looking at things from another angle when you talk to other people?,Are you experiencing some certain personal issues?,i am upset because my boyfriend has new friend at work who's a girl and they spend so much time together.,i am upset because my mum always asks my sister to go out with her but never asks me,i am upset because my friend has made a new friend that I don't like and they are always phoning each other to hangout without me,Do you feel like this was caused by a specific situation?,Did this triggering event occur recently or a long time ago?,,,"Thank you for confiding in me, would you be okay if I asked you a few questions?",Have you expressed any of these inner feelings to anyone?,Do you feel like you have to save some person?,Do you feel like the its someone else who's at fault for your feelings?,Do you feel like no one is listening or doing what you want them to do?,Do you always feel like its your fault when something goes wrong?,Have you tired looking at things from another angle when you talk to other people?,Are you experiencing some certain personal issues?,,,,,,,,
366,Female,30-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am a bit envious of my friend's new job. I applied at the same company but got rejected.,She think's she's all that just because she's beautiful!,I wish I had all the money he has. He's never had to work one day in his life.,I understand. And was this feeling cause by something specific?,"Ah, I see. And the event we are talking about, is it recent or distant?","Have you already tried to complete the exercise in Protocol 6, and if you have, did you find it painful or upsetting?","Have you already tried to complete the exercise in Protocol 11, and if you have, did you find it painful or upsetting?","Thank you for opening up to me. I have some more in-depth questions to ask, if that is ok.",Would you say any of these emotions describe what you have been feeling lately?,"Do you feel a strong urge to rescue someone else lately, alleviate their problems?","Thinking of the power relations in your life and the situations that have led to this feeling today, would you describe yourself as the victim?","Do you think you may have displayed some controlling behaviours recently, even though perhaps they were out of character for you?","Do you always accuse and blame yourself for things that don't turn out as they should, regardless of whether the responsibility is really yours?","Thinking back of conversations you've had recently, could you say that you always and fully listened to whatever point the other person was trying to make?",Do you feel lost right now? Hurt by personal conflict with the people you care about?,My boyfriend is always texting with girls from his job and it is really getting to me.,I am jealous because my best friend has made a new friend at university. They hang out together all the time but usually don't invite me!,I looked at my husband's phone and I found out he's been chatting with a woman online. Although it was just a friendly conversation I feel there is something more going on.,I understand. And was this feeling cause by something specific?,"Ah, I see. And the event we are talking about, is it recent or distant?","Have you already tried to complete the exercise in Protocol 6, and if you have, did you find it painful or upsetting?","Have you already tried to complete the exercise in Protocol 11, and if you have, did you find it painful or upsetting?","Thank you for opening up to me. I have some more in-depth questions to ask, if that is ok.",Would you say any of these emotions describe what you have been feeling lately?,"Do you feel a strong urge to rescue someone else lately, alleviate their problems?","Thinking of the power relations in your life and the situations that have led to this feeling today, would you describe yourself as the victim?","Do you think you may have displayed some controlling behaviours recently, even though perhaps they were out of character for you?","Do you always accuse and blame yourself for things that don't turn out as they should, regardless of whether the responsibility is really yours?","Thinking back of conversations you've had recently, could you say that you always and fully listened to whatever point the other person was trying to make?",Do you feel lost right now? Hurt by personal conflict with the people you care about?,,,,,,,,
367,Male,30-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am not well because i saw someone with better shoes than mine,i am not well because someone sang better than me at choir practice today,i am not well because someone had my favourite shoes on,Is there a specific incident that particularly ticked you off?,Did something bad recently happen that could have triggered you?,"Did you recently revisit protocol 6, reigniting your trauma from previous events?","Did you recently revisit protocol 11, reigniting your trauma from previous events?","Thanks, I understand your frustration. May I ask a few more questions for context?",Have you acted a bit like this towards anyone as a result?,Is it important to you that you be a saviour of someone else?,Do you feel it is someone's else's fault for what you are feeling right now?,Is there a part of you that feels as though you are trying to put your ideas on someone else?,Do you always put a blame of yourself when things do not go your way?,"In other chats, have you ever taken into consideration points presented to you?",Are you perharps going through something disturbing in your life?,My girlfriend has a lot of male friends and I feel really angry about it,i am not well because my mother gave my brother more money than me,i am not well because my friend has other friends,Is there a specific incident that particularly ticked you off?,Did something bad recently happen that could have triggered you?,"Did you recently revisit protocol 6, reigniting your trauma from previous events?","Did you recently revisit protocol 11, reigniting your trauma from previous events?","Thanks, I understand your frustration. May I ask a few more questions for context?",Have you acted a bit like this towards anyone as a result?,Is it important to you that you be a saviour of someone else?,Do you feel it is someone's else's fault for what you are feeling right now?,Is there a part of you that feels as though you are trying to put your ideas on someone else?,Do you always put a blame of yourself when things do not go your way?,"In other chats, have you ever taken into consideration points presented to you?",Are you perharps going through something disturbing in your life?,,,,,,,,
368,Female,30-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I noticed my partner was still texting their ex which upsets me,"My hard work in school is never noticed, my professor only pays attention to my lab partner",My friend chose to take our mutual friend on a trip with her but not me,Did something specific happen to make you feel this way?,Has something happened recently to make you feel this way or was that in the past?,Were any unmanageable negative emotions brought up after using protocol 6?,Were any unmanageable negative emotions brought up after using protocol 11?,"Okay, let me see how I can help. I would like to ask you more questions, if you don't mind.",Have you strongly felt the following towards someone?,Are you the person that can save someone in this situation?,Is the way you feel someone else's fault?,Are you trying to take control of a person because they can't do it the way you want it?,"Do you feel it is always your fault even when it isn't, when something goes wrong?",Have you considered all sides of the arguments in previous conversations?,"Is your personal life, e.g. relationships, experiencing instability?",My ex boyfriend is flirting with a lot of girls online,I didn't like the way my boyfriend talked to her today,"I am jealous of my partner's friends, they go out all the time until late",Did something specific happen to make you feel this way?,Has something happened recently to make you feel this way or was that in the past?,Were any unmanageable negative emotions brought up after using protocol 6?,Were any unmanageable negative emotions brought up after using protocol 11?,"Okay, let me see how I can help. I would like to ask you more questions, if you don't mind.",Have you strongly felt the following towards someone?,Are you the person that can save someone in this situation?,Is the way you feel someone else's fault?,Are you trying to take control of a person because they can't do it the way you want it?,"Do you feel it is always your fault even when it isn't, when something goes wrong?",Have you considered all sides of the arguments in previous conversations?,"Is your personal life, e.g. relationships, experiencing instability?",,,,,,,,
369,Female,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I'm tired of being the only one of my friends that doesn't have a car it seems unfair,I'm sad because I wish was as care-free as my best friend instead I get anxious every 2 minutes,I'm frustrated because I have to be in such a difficult place financially when the rest of my siblings are doing great,Is there a specific event that caused the situation?,Was this situation caused by something that happened recently or distantly?,Did you recently try protocol 6? Did trying this protocol awaken uncomfortable emotions?,Did you recently try protocol 11? Did trying this protocol awaken uncomfortable emotions?,"I understand that's how you feel, I would like to ask you a few questions to get a better understanding of your situation.",Have you recently felt or experienced these emotions?,Do you believe that you need to save people?,Do you feel as if you have been wronged?,Do you feel as if you are trying to get someone else to behave in a certain manner?,Do you tend to blame yourself when things go wrong?,Have you tried to see things from a different perspective?,Do you feel as if your personal life is falling apart?,I'm upset my boyfriend is always going to his female best friend when he needs help instead of coming me,I'm upset because my parents got my sister a new car for her birthday and I only got a iPad,I'm annoyed because my best friends boyfriend is always taking her out on dates and mine can't even buy me flowers,Is there a specific event that caused the situation?,Was this situation caused by something that happened recently or distantly?,Did you recently try protocol 6? Did trying this protocol awaken uncomfortable emotions?,Did you recently try protocol 11? Did trying this protocol awaken uncomfortable emotions?,"I understand that's how you feel, I would like to ask you a few questions to get a better understanding of your situation.",Have you recently felt or experienced these emotions?,Do you believe that you need to save people?,Do you feel as if you have been wronged?,Do you feel as if you are trying to get someone else to behave in a certain manner?,Do you tend to blame yourself when things go wrong?,Have you tried to see things from a different perspective?,Do you feel as if your personal life is falling apart?,,,,,,,,
370,Female,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I feel under-accomplished because I see people my age or younger than me posting all their expensive possessions and outings on social media that I am not yet able to do because of money constraints.,My coworker just received a promotion I have always wanted since I started working for the company.,"A friend of mine just bought an iPhone13 after I had just bought my iPhone11, now people will only talk about her phone and not mine.",Thank you for being open with your feelings. Can I please ask if there was a specific event that triggered your feelings?,Were you triggered by events that were recent or in the past?,"After trying protocol 6, do you feel as though the emotions were triggered by a past event you feared to relive currently? ","After trying protocol 11, do you feel as though the emotions were triggered by a past event you feared to relive currently? ",Your feelings are valid and they matter. May you please unpack the situation in detail so I can be in your shoes a little better?,Have you felt this type of way about any person before?,Do you want people around you to always rely on you should something happen unexpectedly?,Do you feel you have been mistreated and as a result felt the negative emotion you have experienced?,Is it possible that you feel the need to take on a controlling role when pertaining to certain people?,Do you always take accountability and responsibility for things that may not always go the way you or people around you expect?,"When engaging with people, have you taken the time to listen to what their perspective of certain events might be? ",Is there anything happening in your life currently that you feel should be happening differently?,"My mother will only let my younger siblings know of serious things that are happening in the home and I would only her about it after everybody else, it makes me feel belittled.",I feel betrayed because my partner would rather go to out with his friends and not me.,I just saw my best friend of 10 years talking to a girl I do not like and that made me question her loyalty to me.,Thank you for being open with your feelings. Can I please ask if there was a specific event that triggered your feelings?,Were you triggered by events that were recent or in the past?,"After trying protocol 6, do you feel as though the emotions were triggered by a past event you feared to relive currently? ","After trying protocol 11, do you feel as though the emotions were triggered by a past event you feared to relive currently? ",Your feelings are valid and they matter. May you please unpack the situation in detail so I can be in your shoes a little better?,Have you felt this type of way about any person before?,Do you want people around you to always rely on you should something happen unexpectedly?,Do you feel you have been mistreated and as a result felt the negative emotion you have experienced?,Is it possible that you feel the need to take on a controlling role when pertaining to certain people?,Do you always take accountability and responsibility for things that may not always go the way you or people around you expect?,"When engaging with people, have you taken the time to listen to what their perspective of certain events might be? ",Is there anything happening in your life currently that you feel should be happening differently?,,,,,,,,
